StationCode,Watershed,SampleID,SizeFraction_AW,SampleGross_AW,SampleType_AW,Number,LabSampleID,Length.mm,Width.mm,PlasticType_Final,Category_Final,Color_Final,Raman.ID,Remove_Flag
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9531,1226,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8643,338,0.266,0.016,,Fiber,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8410,105,1.892,0.014,Anthropogenic (cellulosic),Fiber,Red,"Cellulose, cyanoethylated",Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9517,1212,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9520,1215,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8332,27,2.455,0.022,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8719,414,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9528,1223,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,9036,731,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9481,1176,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8726,421,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9214,909,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8414,109,0.631,0.38,,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9252,947,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8775,470,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9348,1043,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9308,1003,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8565,260,0.202,0.112,Rubber,Fragment,Black,DLC,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8874,569,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9489,1184,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9316,1011,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8716,411,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8787,482,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9606,1301,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,9040,735,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9586,1281,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8517,212,0.758,0.604,Nylon,Film,Clear,Nylon (poor match),Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9405,1100,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8432,127,1.483,0.015,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8389,84,1.947,0.022,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8375,70,1.112,0.03,,Fiber,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8447,142,2.397,0.02,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8349,44,2.512,0.02,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8692,387,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8431,126,0.716,0.014,,Fiber,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9289,984,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8520,215,0.371,0.223,,Fragment,Yellow,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9551,1246,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9155,850,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8640,335,0.213,0.201,,Fragment,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9371,1066,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9162,857,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8508,203,0.979,0.04,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,9058,753,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8552,247,1.008,0.01,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8472,167,1.639,0.024,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8672,367,0.306,0.225,,Fragment,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8522,217,0.896,0.014,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8576,271,0.28,0.119,Rubber,Fragment,Black,Phenolic resin,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8537,232,1.046,0.015,,Fiber,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9124,819,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8774,469,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8433,128,2.009,0.019,,Fiber,Grey,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9807,1502,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8978,673,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9410,1105,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9529,1224,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9451,1146,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9567,1262,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9534,1229,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9375,1070,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9380,1075,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8498,193,0.706,0.029,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9733,1428,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9317,1012,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8566,261,0.256,0.054,Rubber,Fragment,Black,Van Dyke Brown,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8845,540,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9455,1150,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8959,654,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8721,416,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9268,963,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9419,1114,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8869,564,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8732,427,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9786,1481,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8972,667,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8341,36,12.756,0.018,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8575,270,0.609,0.019,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8705,400,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9479,1174,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8429,124,1.492,0.019,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9186,881,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8638,333,0.283,0.093,Rubber,Fragment,Black,DLC,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8421,116,0.544,0.389,,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9274,969,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8974,669,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9087,782,,,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9760,1455,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9288,983,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8881,576,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8682,377,,,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9245,940,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9310,1005,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8401,96,3.865,0.038,,Fiber,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9688,1383,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9333,1028,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9217,912,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8725,420,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8742,437,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8699,394,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9402,1097,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8550,245,0.567,0.503,,Fragment,Silver,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9532,1227,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8954,649,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9181,876,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8982,677,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9702,1397,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8592,287,0.514,0.01,Cellulose acetate,Fiber,Red,Naphthol Blue Black + Cellulose acetate sorbate,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9456,1151,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8485,180,1.832,0.021,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9386,1081,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9459,1154,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9704,1399,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9427,1122,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9787,1482,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8938,633,,,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8976,671,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9319,1014,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9081,776,,,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8391,86,3.202,0.053,,Fiber,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8970,665,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8971,666,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8409,104,1.498,0.011,,Fiber,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9284,979,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8626,321,0.763,0.015,,Fiber,Grey,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9147,842,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,9039,734,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9088,783,,,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8766,461,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9249,944,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8496,191,0.592,0.429,,Fragment,Silver,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,9055,750,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8509,204,0.376,0.261,,Fragment,Yellow,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9717,1412,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8817,512,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8849,544,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8675,370,0.306,0.281,,Fragment,Yellow,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9739,1434,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8586,281,1.064,0.018,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9299,994,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9237,932,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8436,131,1.036,0.011,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8444,139,0.367,0.111,Polyethylene,Fragment,Blue,PE  ,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9143,838,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8843,538,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8378,73,1.703,0.016,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,9042,737,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8831,526,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8908,603,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8308,3,4.738,0.061,Polyacrylamide,Fiber,Clear,p-(Acrylamide),Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9151,846,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9773,1468,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,9008,703,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9505,1200,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8316,11,1.059,0.029,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8321,16,1.226,0.02,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8363,58,1.254,0.021,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9506,1201,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9321,1016,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8338,33,3.184,0.031,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9757,1452,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9132,827,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9639,1334,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8404,99,1.82,0.031,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9767,1462,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9196,891,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9149,844,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9598,1293,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8322,17,1.573,0.039,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9094,789,,,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8591,286,0.829,0.019,Polyester,Fiber,Dark Blue,PET + Solvent Blue 37 (composite),Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9653,1348,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8783,478,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9290,985,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9698,1393,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9401,1096,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8580,275,0.789,0.026,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8526,221,0.521,0.47,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8688,383,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9374,1069,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8852,547,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9257,952,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9731,1426,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9135,830,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9223,918,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9697,1392,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8955,650,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9496,1191,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9222,917,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8652,347,0.317,0.136,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8581,276,0.45,0.282,Polyethylene,Fragment,Clear,PVC additive,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9383,1078,,,,Fiber,Dark Blue,,Count
